timestamp,machine_id,temperature,vibration,pressure,failure
2024-01-01 00:00:00,M05,76.24253086171527,1.8525358241545349,7.9814561688452805,1
2024-01-01 02:00:00,M01,74.13616726703921,3.135560513908642,6.280708935662086,0
2024-01-01 04:00:00,M02,68.26121828129709,2.4026004292308105,6.69677959011696,0
2024-01-01 06:00:00,M04,70.34638093216329,4.601747742106419,8.428113073401676,0
2024-01-01 08:00:00,M05,96.36836490450415,2.398658755124942,7.106474243375949,1
2024-01-01 10:00:00,M03,78.3135489686709,3.675892706600587,9.737048543200657,0
2024-01-01 12:00:00,M04,84.10740222896274,5.379480497280348,8.246935428294375,0
2024-01-01 14:00:00,M02,87.68510643493326,0.9205075538091432,7.325169176713642,1
2024-01-01 16:00:00,M03,81.87747397713991,1.6577385400723084,9.100533381708413,0
2024-01-01 18:00:00,M03,54.01029144994317,3.3904809228431416,8.915747573761006,0
2024-01-01 20:00:00,M01,82.99179015353263,5.054884801127018,7.198756311936605,0
2024-01-01 22:00:00,M02,83.45911381593305,4.167542420570413,8.277548706674626,0
2024-01-02 00:00:00,M05,80.10637919522617,1.0243422817216223,8.14161521919916,0
2024-01-02 02:00:00,M05,69.5672794459661,0.5403914862492081,8.229887117413748,0
2024-01-02 04:00:00,M03,46.651948989364605,2.013409833338333,7.685718947705703,0
2024-01-02 06:00:00,M01,73.26080576894354,3.574692562477721,6.973617713255504,0
2024-01-02 08:00:00,M02,69.44487629364852,2.256853634916028,7.686874338178329,0
2024-01-02 10:00:00,M01,79.67363434751806,1.6620451129383536,7.465146795267307,0
2024-01-02 12:00:00,M03,73.2215086463731,1.6945634706863926,6.911658582712885,0
2024-01-02 14:00:00,M01,65.22987829600741,1.0126408841925874,8.845516089138744,0
2024-01-02 16:00:00,M05,73.99931319627218,2.548788881708197,7.751966683539741,0
2024-01-02 18:00:00,M04,96.71588064560706,4.367502205332967,7.138067227835325,1
2024-01-02 20:00:00,M05,72.5958156705843,5.806693761860602,9.935057208264206,0
2024-01-02 22:00:00,M04,71.85024797246297,1.4179708083346902,8.015810049601297,0
2024-01-03 00:00:00,M02,86.32731404670632,0.509686321436333,6.702666007230629,0
2024-01-03 02:00:00,M02,79.40190459772339,2.236218001044292,8.967252855032877,0
2024-01-03 04:00:00,M05,66.48860841792161,1.6269201796624795,7.438406765210055,0
2024-01-03 06:00:00,M03,78.63247102041446,4.963763733668027,8.986607474418594,0
2024-01-03 08:00:00,M01,72.55948060954432,3.8038215424879076,6.799819911211518,0
2024-01-03 10:00:00,M03,68.33784041766975,4.391379098348484,8.085581846671053,0
2024-01-03 12:00:00,M03,64.90039621973706,2.3785847667245594,7.448446390977446,0
2024-01-03 14:00:00,M05,84.53069055128414,3.3801161380854623,7.633169141239035,0
2024-01-03 16:00:00,M01,57.506049692232246,3.6382438550326066,8.071403736256086,0
2024-01-03 18:00:00,M05,85.12430502132906,1.379007505407157,6.777503839140107,1
2024-01-03 20:00:00,M05,76.16871444529554,3.111731397812101,8.605712921871875,0
2024-01-03 22:00:00,M01,87.76613540394082,1.9607041314155627,7.92351824209932,1
2024-01-04 00:00:00,M04,69.93701712573927,4.292717841729599,7.826051549126641,0
2024-01-04 02:00:00,M03,89.55483777587519,1.2864689921244963,6.0094151252436845,0
2024-01-04 04:00:00,M04,76.83755692864156,1.2076971516356623,7.68839060669042,0
2024-01-04 06:00:00,M03,86.90207763294532,2.0381138760643798,8.43222882209897,0
2024-01-04 08:00:00,M04,93.36167146262733,5.4189532670052865,7.390599222733623,1
2024-01-04 10:00:00,M02,78.23830921487335,2.3562878088053414,7.804035855723081,0
2024-01-04 12:00:00,M01,63.68674638906212,2.185322214712502,7.809276927825983,0
2024-01-04 14:00:00,M03,74.04308155051307,1.3157721261916397,7.640528781961663,0
2024-01-04 16:00:00,M04,82.52350091196709,3.1585509220356793,6.865591477147549,0
2024-01-04 18:00:00,M05,79.90397114064453,2.702222117028783,6.482094730860736,0
2024-01-04 20:00:00,M05,82.67630420119843,2.9018341872837996,8.130592530394527,0
2024-01-04 22:00:00,M05,77.16523592064962,2.441551509091832,9.070724595927711,0
2024-01-05 00:00:00,M04,72.17760194939017,0.11031156969666256,6.4787129161768755,0
2024-01-05 02:00:00,M01,69.63244653357523,3.4435319128283584,8.009014579255673,0
2024-01-05 04:00:00,M03,77.89998381860144,2.0609506760767244,7.787114714442486,0
2024-01-05 06:00:00,M04,58.44786973322917,2.533381806894605,8.648589052754103,0
2024-01-05 08:00:00,M01,75.6837925994957,1.6068210502721687,8.428372697858686,0
2024-01-05 10:00:00,M01,80.74993372661939,5.593215306809686,8.851802801570495,0
2024-01-05 12:00:00,M04,69.99682356781408,4.267207056235035,7.6604664592343905,0
2024-01-05 14:00:00,M04,80.47182180149753,1.9251162249964395,7.457328722189186,0
2024-01-05 16:00:00,M04,71.21405523878965,2.3651620640320274,8.295904741581463,0
2024-01-05 18:00:00,M04,76.2421443260672,2.214857765082028,7.6634857908868605,0
2024-01-05 20:00:00,M02,77.36796165386126,3.9923578110809466,8.592050626731515,0
2024-01-05 22:00:00,M04,84.70264192009893,3.106503097660739,9.131536280226788,1
2024-01-06 00:00:00,M04,80.28583377982513,2.497570373986753,7.25476907233716,0
2024-01-06 02:00:00,M04,82.31705216239962,3.556550880533659,6.947287514536783,0
2024-01-06 04:00:00,M03,78.81030960727387,1.97475513346614,8.606686611903186,0
2024-01-06 06:00:00,M02,81.94004531159054,2.275695770496881,7.30305294977921,0
2024-01-06 08:00:00,M02,81.73024807520406,1.2736286333234093,9.075850896749929,0
2024-01-06 10:00:00,M01,80.08332128626765,2.596836270078839,7.992349902307686,0
2024-01-06 12:00:00,M02,80.71137190852046,1.5014818478673082,7.644652072309536,0
2024-01-06 14:00:00,M01,87.43893546322607,1.7774496635914108,7.119756647778794,0
2024-01-06 16:00:00,M01,81.01845861562231,3.5072065059643345,9.570873818768328,0
2024-01-06 18:00:00,M02,62.86153242590399,-0.22829818962844417,8.846778376178108,0
2024-01-06 20:00:00,M03,75.81366035493691,1.2819255983923612,7.64244250730919,0
2024-01-06 22:00:00,M02,63.216539475794896,3.976778610422783,8.357022171226474,0
2024-01-07 00:00:00,M03,87.89949848916196,1.6304449551839428,7.0079412271341806,0
2024-01-07 02:00:00,M05,65.88986548821508,3.1982759116064328,7.30658273794037,0
2024-01-07 04:00:00,M02,81.91196135537133,4.63631213184628,7.990011703289716,1
2024-01-07 06:00:00,M04,77.11258761531293,2.6953466359566325,8.141961965979133,0
2024-01-07 08:00:00,M01,95.9713438102817,2.152375908816174,6.435985351862785,0
2024-01-07 10:00:00,M01,65.9329564941764,4.243763303478808,7.62740093024061,0
2024-01-07 12:00:00,M05,71.31890469181165,3.357845085195484,8.502893969725061,0
2024-01-07 14:00:00,M02,79.09604385478116,2.028437175754705,9.932061712374448,0
2024-01-07 16:00:00,M02,74.38869660661845,4.998499876161012,7.419323859509254,0
2024-01-07 18:00:00,M03,88.99151912276831,2.6846628772039947,8.082734238497066,0
2024-01-07 20:00:00,M03,59.892820531848606,2.8987751296868356,6.067151713758379,0
2024-01-07 22:00:00,M03,81.92744667867487,4.839537885954327,7.7840840012767964,0
2024-01-08 00:00:00,M04,67.9969288259503,4.534094569552508,9.905568431933727,0
2024-01-08 02:00:00,M05,74.86062482175961,3.490557179437277,9.152257970594711,0
2024-01-08 04:00:00,M01,59.17978878453767,-0.058285124590747195,8.337540109008444,0
2024-01-08 06:00:00,M01,90.24451371442407,3.389382227105906,8.401745957449224,0
2024-01-08 08:00:00,M02,74.40166145140306,4.449707605637518,9.000497363491622,0
2024-01-08 10:00:00,M05,101.30398456753983,2.624207079393319,7.781787366551089,1
2024-01-08 12:00:00,M05,79.80926014214101,-0.5324657083952591,7.186195607280101,0
2024-01-08 14:00:00,M05,67.68577246865395,2.136744131119941,7.714876716714321,0
2024-01-08 16:00:00,M02,70.4563812668286,3.0951036822033613,8.882448523124413,0
2024-01-08 18:00:00,M02,60.92979113108176,2.4185854789156025,7.737014237855273,0
2024-01-08 20:00:00,M02,74.87018329604155,3.5804223747101247,6.585421198301339,0
2024-01-08 22:00:00,M05,61.48539606752525,1.8341819394541314,8.7718936194011,0
2024-01-09 00:00:00,M05,77.97290560678543,1.9488524772874392,8.675754618424016,0
2024-01-09 02:00:00,M03,69.379598454854,1.5787762134744576,8.137706856285085,0
2024-01-09 04:00:00,M05,86.7780410240176,3.45385794535885,7.431834915038218,1
2024-01-09 06:00:00,M03,62.54934855219279,2.0925164329920944,6.211431310283228,0
2024-01-09 08:00:00,M03,66.9668313080479,2.6285016624606454,9.790375689400035,0
2024-01-09 10:00:00,M03,76.47980564858646,5.92718072858032,8.302518285783549,0
2024-01-09 12:00:00,M02,80.95315953002833,1.3039343908414507,8.016391314855952,0
2024-01-09 14:00:00,M04,83.3048907440381,0.6365666690615233,8.042131834781307,0
2024-01-09 16:00:00,M03,65.29972808191289,2.243997478651745,9.342316315269205,0
2024-01-09 18:00:00,M04,79.39609492606951,4.661737606885969,6.676439575756731,0
